"id","description","identifier","source","creator","date","collection_id","collection_title","series_id","series_title","tags","rights","rights_holder","publisher","format","type","filename","featured","file_url","thumbnail","language","sort_field","file_ext","title","by","mby","modified"
"5d0f7f7536623600270000bb","Failure of understanding first debate with Prof. Ramasamy (earlier VC). 12.12.2013","131212HCUDMI0140","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee\, Hyderabad Central University","12/12/13","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","131212HCUDMI0140.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/131212HCUDMI0140.mp4","http://campuscollection.openrun.net/Thumbnails/131212HCUDMI0140.mp4.jpg","English","2013-12-12","mp4","Pre-2016 events","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f753662360027000346","Rohith Vemula's last video. 16.01.2016","160116HCUDMI0082","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","16/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160116HCUDMI0082.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160116HCUDMI0082.mp4","http://campuscollection.openrun.net/Thumbnails/160116HCUDMI0082.mp4.jpg","English","2016-01-16","mp4","Rohith alive","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f75366236002700023c","Justice for Rohith Vemula: Dalit student leaders' address. 22.01.2016","160122HCUDMI0001","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","22/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160122HCUDMI0001.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160122HCUDMI0001.mp4","http://campuscollection.openrun.net/Thumbnails/160122HCUDMI0001.mp4.jpg","English/Telugu","2016-01-22","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f7536623600270001d0","Protest. 22.01.2016","160122HCUDMI0002","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","22/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160122HCUDMI0002.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160122HCUDMI0002.mp4","http://campuscollection.openrun.net/Thumbnails/160122HCUDMI0002.mp4.jpg","","2016-01-22","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f753662360027000114","Song composed by a student. 22.01.2016","160122HCUDMI0003","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","22/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160122HCUDMI0003.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160122HCUDMI0003.mp4","http://campuscollection.openrun.net/Thumbnails/160122HCUDMI0003.mp4.jpg","telugu","2016-01-22","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f7536623600270003b8","Telugu songs sung. 22.01.2016","160122HCUDMI0004","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","22/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160122HCUDMI0004.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160122HCUDMI0004.mp4","http://campuscollection.openrun.net/Thumbnails/160122HCUDMI0004.mp4.jpg","telugu","2016-01-22","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f753662360027000210","Art of resistance. 22.01.2016","160122HCUDMI0005","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","22/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160122HCUDMI0005.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160122HCUDMI0005.mp4","http://campuscollection.openrun.net/Thumbnails/160122HCUDMI0005.mp4.jpg","","2016-01-22","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f753662360027000019","Nights of resistance. 22.01.2016","160122HCUDMI0006","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","22/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160122HCUDMI0006.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160122HCUDMI0006.mp4","http://campuscollection.openrun.net/Thumbnails/160122HCUDMI0006.mp4.jpg","","2016-01-22","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f75366236002700036f","Police attempt to take away a student from indefinite hunger strike. 23.01.2016","160123HCUDMI0001","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","23/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160123HCUDMI0001.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160123HCUDMI0001.mp4","http://campuscollection.openrun.net/Thumbnails/160123HCUDMI0001.mp4.jpg","","2016-01-23","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f7536623600270000ea","Hunger strike and casualty. 23.01.2016","160123HCUDMI0002","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","23/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160123HCUDMI0002.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160123HCUDMI0002.mp4","http://campuscollection.openrun.net/Thumbnails/160123HCUDMI0002.mp4.jpg","","2016-01-23","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f7536623600270000a8","Art. 24.01.2016","160124HCUDMI0001","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","24/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160124HCUDMI0001.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160124HCUDMI0001.mp4","http://campuscollection.openrun.net/Thumbnails/160124HCUDMI0001.mp4.jpg","","2016-01-24","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f753662360027000097","Protest Rally. 25.01.2016","160125HCUDMI0001","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0001.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0001.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0001.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f753662360027000339","Resistant student Performance. 25.01.2016","160125HCUDMI0002","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0002.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0002.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0002.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f75366236002700005c","Resistant slogans. 25.01.2016","160125HCUDMI0003","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0003.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0003.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0003.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f7536623600270003c1","Resistant slogans (2). 25.01.2016","160125HCUDMI0004","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0004.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0004.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0004.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f75366236002700015a","Song sung by Vimala - folk singer. 25.01.2016","160125HCUDMI0005","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0005.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0005.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0005.mp4.jpg","Telugu","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f75366236002700038f","Theatre performance during the protest. 25.01.2016","160125HCUDMI0006","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0006.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0006.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0006.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f753662360027000184","Chalo HCU part 1.  25.01.2016","160125HCUDMI0007","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0007.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0007.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0007.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f7536623600270000da","Chalo HCU- Joint Action Committee for Social Justice condemning police excess","160125HCUDMI0008","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0008.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0008.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0008.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f75366236002700031e","Hunger strike. 25.01.2016","160125HCUDMI0009","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0009.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0009.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0009.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a000389","Osmania university student leader Shashank speaks at HCU. 25.01.2016","160125HCUDMI0010","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0010.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0010.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0010.mp4.jpg","Telugu/English","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a000345","Sunkanna\, one of the suspended researchers\, speaks. 25.01.2016","160125HCUDMI0011","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0011.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0011.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0011.mp4.jpg","English","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a00027c","Sunkanna\, one of the suspended researchers\, speaks part 2. 25.01.2016","160125HCUDMI0012","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0012.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0012.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0012.mp4.jpg","English","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a000304","Chalo HCU part 7. 25.01.2016","160125HCUDMI0013","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0013.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0013.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0013.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a0000ed","Vellivada during chalo HCU. 25.01.2016","160125HCUDMI0014","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0014.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0014.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0014.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a00023f","Joint Action Committee for Social Justice information desk and vellivada. 25.012016","160125HCUDMI0015","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0015.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0015.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0015.mp4.jpg","","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a0001ac","Chalo HCU speakers - Prakash Ambedkar. 25.01.2016","160125HCUDMI0016","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0016.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0016.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0016.mp4.jpg","English","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a0003cf","Chalo HCU. SC/ST Faculty forum press release. 25.01.2016","160125HCUDMI0017","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0017.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0017.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0017.mp4.jpg","English","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a000289","Chalo HCU speakers. 25.01.2016","160125HCUDMI0018","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0018.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0018.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0018.mp4.jpg","English/Hindi/Telugu","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a0001d4","Chalo HCU. Prakash Ambedkar visits vellivada. 25.01.2016","160125HCUDMI0019","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0019.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0019.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0019.mp4.jpg","English","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a0000ec","Chalo HCU. Prashanth speaks. 25.01.2016","160125HCUDMI0020","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","25/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160125HCUDMI0020.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160125HCUDMI0020.mp4","http://campuscollection.openrun.net/Thumbnails/160125HCUDMI0020.mp4.jpg","englihs","2016-01-25","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a0001a7","Pondicherry university teachers extend solidarity. 26.01.2016","160126HCUDMI0001","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","26/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160126HCUDMI0001.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160126HCUDMI0001.mp4","http://campuscollection.openrun.net/Thumbnails/160126HCUDMI0001.mp4.jpg","English","2016-01-26","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a000385","Punjab university student extend support. 26.01.2016","160126HCUDMI0002","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","26/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160126HCUDMI0002.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160126HCUDMI0002.mp4","http://campuscollection.openrun.net/Thumbnails/160126HCUDMI0002.mp4.jpg","English","2016-01-26","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a00005d","Dalit children create art at the protest site. 26.01.2018","160126HCUDMI0003","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","26/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160126HCUDMI0003.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160126HCUDMI0003.mp4","http://campuscollection.openrun.net/Thumbnails/160126HCUDMI0003.mp4.jpg","","2016-01-26","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
"5d0f7f76366236002a0002f3","JNU students extend support. 26.01.2016","160126HCUDMI0004","Joint Action Committee for Social Justice (University of Hyderabad) Youtube Channel","Joint Actions Committee; Hyderabad Central University","26/01/16","HCU","HCU Student Protests","SM002","\nStudent Movements:Hyderabad Central University\n","","Creative Commons License 3.0","Joint Actions Committee; Hyderabad Central University","Joint Actions Committee; Hyderabad Central University","MP4","Born Digital Moving Image (Videos)","160126HCUDMI0004.mp4","MP4","http://campuscollection.openrun.net/samim/HCU/Students movements --- HCU video and audio materials/Digital Videos/160126HCUDMI0004.mp4","http://campuscollection.openrun.net/Thumbnails/160126HCUDMI0004.mp4.jpg","English/Hindi/Telugu","2016-01-26","mp4","Movement in campus ","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",NULL
